iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg
FIN,2023,241781.0741,60350393.93
FJI,2023,788.6700724,473945.6648
FRA,2023,86279.34377,50697708.51
GAB,2023,19706.66703,13458747.86
GBR,2023,21604.09714,10803525.24
GEO,2023,785.4812538,279253.6303
GGY,2023,0.655102783,310.9397143
GHA,2023,112570.4464,76328314.36
GIN,2023,154122.6083,73689878.51
GLP,2023,36.83073757,16758.4801
GMB,2023,12.0676435,14453.94066
GNB,2023,11478.51067,5528346.675
GNQ,2023,8524.907048,5923369.136
GRC,2023,46011.58533,7892243.324
GRD,2023,26.71467963,14263.67672
GTM,2023,71129.08031,39019227.98
GUF,2023,5044.286417,3938590.396
GUY,2023,27882.03342,18550487.81
HKG,2023,67.67734533,27007.31003
HND,2023,84447.88753,46373266.33
HRV,2023,10503.30578,5574495.785
HTI,2023,2555.785161,1274277.523
HUN,2023,19708.8366,8832622.65
IDN,2023,1395285.159,841534645.4
IMN,2023,7.62201475,3268.710513
IND,2023,143590.7581,81886388.76
IRL,2023,6863.163612,3742355.681
IRN,2023,136.9653697,56678.93244
IRQ,2023,3.355857671,1355.361445
ISR,2023,61.34880051,21526.69792
ITA,2023,44863.78064,19455426.41
JAM,2023,1970.823023,1113725.206
JOR,2023,0.391894789,50.08571899
JPN,2023,50608.10602,25847120.95
KAZ,2023,20111.86886,4894641.645
KEN,2023,11257.30004,6349033.159
KGZ,2023,94.26578992,30572.11577
KHM,2023,120829.1524,71189579.67
KNA,2023,3.235685681,2607.898621
KOR,2023,21641.24232,7420783.661
LAO,2023,445467.4276,237309244.8
LBN,2023,522.5797595,159945.9905
LBR,2023,155262.3557,98125349.69
LBY,2023,67.50620039,20522.24626
LCA,2023,24.81043504,12860.4029
LIE,2023,0.896322177,519.1254517
LKA,2023,11721.03557,4642265.673
LSO,2023,1.47745337,495.0271616
LTU,2023,24749.60288,10140354.43
LUX,2023,912.8233561,596232.6652
LVA,2023,54500.14725,21196427.13
MAC,2023,15.99437124,0
MAF,2023,0.073236073,21.91995142
MAR,2023,4004.747377,1539012.689
MDA,2023,1380.686985,522787.5473
MDG,2023,303190.3873,160241682.6
MDV,2023,14.44443859,5212.912341
MEX,2023,226351.0478,109274063.2
MKD,2023,2798.30717,1471753.528
MLI,2023,315.7726455,391038.6723
MMR,2023,307184.3224,178260605
MNE,2023,1667.685211,1017878.002
MNG,2023,839.1915683,141329.5062
MOZ,2023,262176.0815,103847591.5
MRT,2023,0,2984.410668
MSR,2023,0,58.31028381
MTQ,2023,106.1986462,49696.73239
MWI,2023,22946.31325,10379297.28
MYS,2023,308584.6469,146041971.9
MYT,2023,54.19937884,25697.09913
NAM,2023,1.172830986,2881.725443
NCL,2023,596.9165495,261315.5799
NER,2023,0,145.0096652
NGA,2023,85267.49475,54595165.58
NIC,2023,117554.5238,70005181.51
NLD,2023,1577.65704,824783.2593
NOR,2023,57970.94277,17581345.79
NPL,2023,2277.245074,1272767.031
NZL,2023,50462.90404,45078684.38
PAK,2023,148.300099,60167.71213
PAN,2023,25086.39655,15134476.22
PER,2023,227674.936,149014274.2
PHL,2023,42736.28399,25554608.23
PLW,2023,34.51967702,21602.49272
PNG,2023,83764.99133,66293433.24
POL,2023,76137.7393,35986815.91
PRI,2023,760.6727908,429318.0937
PRK,2023,10118.54146,3514409.426
PRT,2023,36388.16838,15180790.26
PRY,2023,184551.6548,58497707.34
PSE,2023,0.196151658,212.1499159
ROU,2023,25379.76993,14590762.24
RUS,2023,3354720.169,638266038.1
RWA,2023,3036.319255,2946562.56
SDN,2023,22.80814069,22497.22262
SEN,2023,161.6848344,107497.3906
SGP,2023,186.4303806,94031.60195
SLB,2023,9577.94852,7569169.304
SLE,2023,99682.00056,52849011.06
SLV,2023,1784.775414,936004.5792
SMR,2023,0.39042938,118.3994944
SOM,2023,104.6008532,34506.22943
SRB,2023,7866.165869,4418356.014
SSD,2023,6181.86337,2763009.708
SUR,2023,26116.13471,20414776.91
SVK,2023,9851.531551,6196233.947
SVN,2023,4626.126619,2874861.197
SWE,2023,313926.3147,95030040.38
SWZ,2023,2034.818168,1310742.117
SXM,2023,0.366242638,121.6526712
SYR,2023,2445.720043,482144.0047
TCA,2023,23.89354383,9301.603519
TCD,2023,11067.20165,5028763.481
TGO,2023,4460.989635,2931173.522
THA,2023,141873.8125,106453510
TJK,2023,14.21694725,5734.512471
TLS,2023,1477.349611,798866.0416
TTO,2023,846.7431062,525457.4438
TUN,2023,3447.07189,990421.5829
TUR,2023,54043.73077,20687087.7
TWN,2023,1965.182724,1187219.415
TZA,2023,229038.5684,89870082.65
UGA,2023,68915.85091,36343054.84
UKR,2023,67102.75459,30274997.06
URY,2023,20948.5603,59154890.78
USA,2023,1382421.458,728935067.8
UZB,2023,0.51379084,1192.918095
VCT,2023,11.16512803,6173.341857
VEN,2023,76614.20629,42691407.06
VGB,2023,2.192419602,1069.904336
VIR,2023,26.84787535,10519.59302
VNM,2023,135315.6002,117627993.7
VUT,2023,839.634146,489392.3258
XCA,2023,0.989440314,104.5456016
XKO,2023,1465.438575,851210.6651
XNC,2023,41.02910411,14140.10754
ZAF,2023,29571.21924,26193679.45
ZMB,2023,190416.5868,75459906.45
ZWE,2023,5690.371581,3272582.039
